"TambonID","TambonThai","TambonEng","TambonThaiShort","TambonEngShort","DistrictID","DistrictThai","DistrictEng","DistrictThaiShort","DistrictEngShort","ProvinceID","ProvinceThai","ProvinceEng","Region","RegionOfFour","RegionTravel","Metropolis","PostalCodeRemark","PostCodeMajor","PostCodeMinor"
940903,"ตันหยงดาลอ","Tanyong Dalo","ตันหยงดาลอ","Tanyong Dalo","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940904,"ตันหยงจึงงา","Tanyong Chueng-nga","ตันหยงจึงงา","Tanyong Chueng-nga","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94190","94190"
940905,"ตอหลัง","Tolang","ตอหลัง","Tolang","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940906,"ตาแกะ","Takae","ตาแกะ","Takae","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940907,"ตาลีอายร์","Tali-ai","ตาลีอายร์","Tali-ai","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940908,"ยามู","Yamu","ยามู","Yamu","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940909,"บางปู","Bang Pu","บางปู","Bang Pu","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940910,"หนองแรต","Nong Raet","หนองแรต","Nong Raet","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940911,"ปิยามุมัง","Piya Mumang","ปิยามุมัง","Piya Mumang","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940912,"ปุลากง","Pulakong","ปุลากง","Pulakong","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940913,"บาโลย","Baloi","บาโลย","Baloi","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94190","94190"
940914,"สาบัน","Saban","สาบัน","Saban","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940915,"มะนังยง","Manang Yong","มะนังยง","Manang Yong","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940916,"ราตาปันยัง","Rata Panyang","ราตาปันยัง","Rata Panyang","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940917,"จะรัง","Charang","จะรัง","Charang","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
940918,"แหลมโพธิ์","Laem Pho","แหลมโพธิ์","Laem Pho","9409","อำเภอยะหริ่ง","Amphoe Yaring","ยะหริ่ง","Yaring",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94150","94150"
941001,"ยะรัง","Yarang","ยะรัง","Yarang","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941002,"สะดาวา","Sadawa","สะดาวา","Sadawa","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941003,"ประจัน","Prachan","ประจัน","Prachan","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941004,"สะนอ","Sano","สะนอ","Sano","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941005,"ระแว้ง","Rawaeng","ระแว้ง","Rawaeng","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941006,"ปิตูมุดี","Pitu Mudi","ปิตูมุดี","Pitu Mudi","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941007,"วัด","Wat","วัด","Wat","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941008,"กระโด","Krado","กระโด","Krado","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941009,"คลองใหม่","Khlong Mai","คลองใหม่","Khlong Mai","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941010,"เมาะมาวี","Mo Mawi","เมาะมาวี","Mo Mawi","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941011,"กอลำ","Kolam","กอลำ","Kolam","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941012,"เขาตูม","Khao Tum","เขาตูม","Khao Tum","9410","อำเภอยะรัง","Amphoe Yarang","ยะรัง","Yarang",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94160","94160"
941101,"กะรุบี","Karubi","กะรุบี","Karubi","9411","อำเภอกะพ้อ","Amphoe Kapho","กะพ้อ","Kapho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94230","94230"
941102,"ตะโละดือรามัน","Talo Due Raman","ตะโละดือรามัน","Talo Due Raman","9411","อำเภอกะพ้อ","Amphoe Kapho","กะพ้อ","Kapho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94230","94230"
941103,"ปล่องหอย","Plong Hoi","ปล่องหอย","Plong Hoi","9411","อำเภอกะพ้อ","Amphoe Kapho","กะพ้อ","Kapho",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94230","94230"
941201,"แม่ลาน","Mae Lan","แม่ลาน","Mae Lan","9412","อำเภอแม่ลาน","Amphoe Mae Lan","แม่ลาน","Mae Lan",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94180","94180"
941202,"ม่วงเตี้ย","Muang Tia","ม่วงเตี้ย","Muang Tia","9412","อำเภอแม่ลาน","Amphoe Mae Lan","แม่ลาน","Mae Lan",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94180","94180"
941203,"ป่าไร่","Pa Rai","ป่าไร่","Pa Rai","9412","อำเภอแม่ลาน","Amphoe Mae Lan","แม่ลาน","Mae Lan",94,"ปัตตานี","Pattani","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"94180","94180"
950101,"สะเตง","Sateng","สะเตง","Sateng","9501","อำเภอเมืองยะลา","Amphoe Mueang Yala","เมืองยะลา","Mueang Yala",95,"ยะลา","Yala","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"95000","95000"
950102,"บุดี","Budi","บุดี","Budi","9501","อำเภอเมืองยะลา","Amphoe Mueang Yala","เมืองยะลา","Mueang Yala",95,"ยะลา","Yala","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"95000","95000"
950103,"ยุโป","Yupo","ยุโป","Yupo","9501","อำเภอเมืองยะลา","Amphoe Mueang Yala","เมืองยะลา","Mueang Yala",95,"ยะลา","Yala","ภาคใต้","ภาคใต้","ภาคใต้","ต่างจังหวัด",,"95000","95000"
